4-Benzyloxy-6-hydroxymethyl-tetrahydropyran-2,3,5-triol,19.774,629,Area,164648.069,tR (min),19.774
Area,78035.365,tR (min),19.907
Compound Name,RT,Score
Dimethyl sulfone,19.975,763,Area,148683.924,tR (min),19.975
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-propyl-,20.917,790,Area,243263.471,tR (min),20.917
Area,503218.058,tR (min),21.564
Area,928805.773,tR (min),21.567
Compound Name,RT,Score
d-Glycero-l-gluco-heptose,21.762,634,Area,2626.881,tR (min),21.762
Compound Name,RT,Score
1,2-Dimethoxy-4-(1-methoxy-1-propenyl)benzene,22.237,615,Area,800563.530,tR (min),22.237
Compound Name,RT,Score
4-tert-Octylphenol, TMS derivative,22.303,643,Area,74690.501,tR (min),22.303
Area,122723.806,tR (min),22.425
Compound Name,RT,Score
Nonanoic acid,22.878,772,Area,465079.644,tR (min),22.878
Area,199076.720,tR (min),23.018
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-pentyl-,23.114,792,Area,550859.545,tR (min),23.114
Compound Name,RT,Score
n-Decanoic acid,23.603,623,Area,1413202.827,tR (min),23.603
Compound Name,RT,Score
2,4-Di-tert-butylphenol,23.854,731,Area,161596.132,tR (min),23.854
Compound Name,RT,Score
Glucosamine, N-acetyl-N-benzoyl-,24.558,655,Area,766726.523,tR (min),24.558

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Blanco
Compound Name,RT,Score
Cyclotrisiloxane, hexamethyl-,3.721,708,Area,15919617.273,tR (min),3.721
Area,10320636.769,tR (min),3.786
Area,5456999.101,tR (min),4.247
Area,400799.044,tR (min),6.629
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,6.916,613,Area,809963.894,tR (min),6.916
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,7.369,622,Area,4029143.788,tR (min),7.369
Area,484665.242,tR (min),8.175
Compound Name,RT,Score
Cyclotrisiloxane, hexamethyl-,8.435,614,Area,108933.810,tR (min),8.435
Area,414702.120,tR (min),8.806
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,8.826,610,Area,370073.682,tR (min),8.826
Area,77752.313,tR (min),9.450
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,9.549,609,Area,884438.028,tR (min),9.549
Compound Name,RT,Score
Cyclotrisiloxane, hexamethyl-,10.082,648,Area,211840.691,tR (min),10.082
Area,64013.595,tR (min),10.823
Compound Name,RT,Score
1-Phenyl-1-butene,11.74,614,Area,13864.095,tR (min),11.740
Compound Name,RT,Score
2-(p-Tolyl)propan-2-ol, TMS,11.888,677,Area,14212.966,tR (min),11.888
Area,103345.789,tR (min),12.059
Area,8837.278,tR (min),12.331
Area,15174.507,tR (min),12.914
Compound Name,RT,Score
5,6,7,8-Tetrahydropteridine, TMS,13.45,653,Area,40924.919,tR (min),13.450
Area,10391.570,tR (min),13.717
Area,19186.468,tR (min),14.428
Area,13018.716,tR (min),14.433
Area,386668.290,tR (min),14.543
Area,63543.568,tR (min),14.733
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,14.824,602,Area,797.652,tR (min),14.824
Compound Name,RT,Score
4-(7-Methyloctyl)phenol, TMS derivative,15.635,625,Area,58549.742,tR (min),15.635
Area,244302.190,tR (min),16.179
Compound Name,RT,Score
3,6-Dioxa-2,4,5,7-tetrasilaoctane, 2,2,4,4,5,5,7,7-octameth,16.302,776,Area,3757249.433,tR (min),16.302
Area,4295.002,tR (min),16.599
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,16.717,633,Area,10909.322,tR (min),16.717
Compound Name,RT,Score
4-tert-Octylphenol, TMS derivative,17.197,614,Area,52244.651,tR (min),17.197
Compound Name,RT,Score
1,4-Bis(trimethylsilyl)benzene,17.231,648,Area,108496.594,tR (min),17.231
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,17.326,651,Area,26370.964,tR (min),17.326
Compound Name,RT,Score
Octaethylene glycol monododecyl ether,17.512,609,Area,216430.790,tR (min),17.512
Area,14276.052,tR (min),18.505
Compound Name,RT,Score
3,6-Dioxa-2,4,5,7-tetrasilaoctane, 2,2,4,4,5,5,7,7-octameth,19.023,724,Area,850550.185,tR (min),19.023
Compound Name,RT,Score
Pentaethylene glycol monododecyl ether,19.348,605,Area,837493.686,tR (min),19.348
Area,1277101.086,tR (min),19.462
Area,2190.249,tR (min),19.911
Area,710.777,tR (min),20.953
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,21.287,619,Area,51421.477,tR (min),21.287
Area,509370.457,tR (min),21.564
Compound Name,RT,Score
d-Mannitol, 1-decylsulfonyl-,21.566,614,Area,923759.930,tR (min),21.566
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,21.786,623,Area,1236.764,tR (min),21.786
Area,129366.163,tR (min),22.153
Compound Name,RT,Score
Octaethylene glycol monododecyl ether,22.351,622,Area,151995.479,tR (min),22.351
Area,185834.351,tR (min),22.358
Area,10600.278,tR (min),22.590
Compound Name,RT,Score
(t-Butyl-dimethylsilyl)[2-methyl-2-(4-methyl-pent-3-enyl)-c,23.002,638,Area,371861.168,tR (min),23.002
Area,17208.337,tR (min),23.407
Compound Name,RT,Score
1,25-Dihydroxyvitamin D3, TMS derivative,23.746,651,Area,592798.650,tR (min),23.746
Area,14435.964,tR (min),23.863

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q1
Area,5085158.166,tR (min),3.159
Compound Name,RT,Score
2,3-Butanedione,3.533,790,Area,4767116.698,tR (min),3.533
Area,1002456.452,tR (min),4.259
Compound Name,RT,Score
Hexanal,4.87,649,Area,1053733.336,tR (min),4.870
Area,4634544.131,tR (min),6.530
Compound Name,RT,Score
Heptanal,6.755,748,Area,1059223.154,tR (min),6.755
Compound Name,RT,Score
1-Pentanol,8.229,619,Area,945129.104,tR (min),8.229
Compound Name,RT,Score
Acetoin,8.774,810,Area,33164192.602,tR (min),8.774
Compound Name,RT,Score
3-Octanone, 2-methyl-,9.566,681,Area,381519.972,tR (min),9.566
Compound Name,RT,Score
Propane, 1,2-dimethoxy-,9.909,704,Area,1035281.702,tR (min),9.909
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.99,695,Area,1083451.871,tR (min),9.990
Compound Name,RT,Score
2-Hydroxy-3-pentanone,10.235,678,Area,637105.238,tR (min),10.235
Compound Name,RT,Score
2-Nonanone,10.781,668,Area,151300.110,tR (min),10.781
Compound Name,RT,Score
Nonanal,10.882,799,Area,582035.413,tR (min),10.882
Compound Name,RT,Score
Acetic acid,12.045,887,Area,6778347.126,tR (min),12.045
Compound Name,RT,Score
2,4-Heptadienal, (E,E)-,12.826,786,Area,207241.309,tR (min),12.826
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,13.29,663,Area,191082.006,tR (min),13.290
Compound Name,RT,Score
Propanoic acid,13.706,641,Area,421387.001,tR (min),13.706
Compound Name,RT,Score
Butanoic acid,15.333,926,Area,10192302.586,tR (min),15.333
Compound Name,RT,Score
Hexanoic acid,19.049,891,Area,8385926.029,tR (min),19.049
Compound Name,RT,Score
Dimethyl sulfone,19.975,865,Area,1000575.767,tR (min),19.975
Compound Name,RT,Score
Octanoic acid,21.972,867,Area,2178396.054,tR (min),21.972
Compound Name,RT,Score
Nonanoic acid,22.875,826,Area,936400.007,tR (min),22.875
Compound Name,RT,Score
n-Decanoic acid,23.603,721,Area,557342.838,tR (min),23.603
Compound Name,RT,Score
2,4-Di-tert-butylphenol,23.853,697,Area,126036.633,tR (min),23.853
Compound Name,RT,Score
Benzoic acid,24.553,711,Area,928217.393,tR (min),24.553

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q2
Compound Name,RT,Score
Ethanol,3.186,736,Area,12979607.366,tR (min),3.186
Compound Name,RT,Score
2,3-Butanedione,3.545,842,Area,8342188.812,tR (min),3.545
Area,12911324.491,tR (min),3.726
Area,7455008.139,tR (min),6.520
Compound Name,RT,Score
Acetoin,8.777,826,Area,60098957.729,tR (min),8.777
Compound Name,RT,Score
3-Pentanol,9.915,689,Area,1009333.294,tR (min),9.915
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.988,715,Area,1804811.980,tR (min),9.988
Area,579094.580,tR (min),10.238
Compound Name,RT,Score
Nonanal,10.882,759,Area,417255.102,tR (min),10.882
Compound Name,RT,Score
Acetic acid,12.032,920,Area,13400627.298,tR (min),12.032
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,13.289,738,Area,217639.233,tR (min),13.289
Compound Name,RT,Score
Benzaldehyde,13.39,794,Area,392286.036,tR (min),13.390
Area,338248.529,tR (min),13.710
Compound Name,RT,Score
Butanoic acid,15.334,915,Area,10971904.710,tR (min),15.334
Compound Name,RT,Score
Hexanoic acid,19.047,892,Area,10472028.029,tR (min),19.047
Compound Name,RT,Score
Dimethyl sulfone,19.976,830,Area,472838.879,tR (min),19.976
Compound Name,RT,Score
Octanoic acid,21.97,867,Area,3788172.714,tR (min),21.970
Compound Name,RT,Score
Nonanoic acid,22.872,868,Area,2082185.057,tR (min),22.872
Compound Name,RT,Score
n-Decanoic acid,23.599,780,Area,1077919.038,tR (min),23.599
Compound Name,RT,Score
Benzoic acid,24.548,770,Area,1302513.093,tR (min),24.548

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q3
Compound Name,RT,Score
Ethanol,3.126,794,Area,13028942.491,tR (min),3.126
Compound Name,RT,Score
2,3-Butanedione,3.539,791,Area,7711614.203,tR (min),3.539
Area,9182886.857,tR (min),3.719
Area,5780937.690,tR (min),6.530
Compound Name,RT,Score
2-Heptanone,6.707,754,Area,2209300.582,tR (min),6.707
Compound Name,RT,Score
Hexanoic acid, ethyl ester,7.714,768,Area,1018148.044,tR (min),7.714
Compound Name,RT,Score
Acetoin,8.777,834,Area,68133217.094,tR (min),8.777
Compound Name,RT,Score
Butanoic acid, 2-hydroxy-, ethyl ester,9.912,676,Area,804794.184,tR (min),9.912
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.989,701,Area,1220141.608,tR (min),9.989
Compound Name,RT,Score
2-Hydroxy-3-pentanone,10.243,634,Area,480827.990,tR (min),10.243
Compound Name,RT,Score
2-Nonanone,10.784,712,Area,477813.605,tR (min),10.784
Compound Name,RT,Score
Nonanal,10.883,794,Area,380124.947,tR (min),10.883
Compound Name,RT,Score
Acetic acid,12.028,937,Area,13752412.705,tR (min),12.028
Compound Name,RT,Score
Benzaldehyde,13.392,812,Area,432613.148,tR (min),13.392
Area,330167.245,tR (min),13.711
Compound Name,RT,Score
Propanoic acid, 2-methyl-,14.255,767,Area,749448.340,tR (min),14.255
Compound Name,RT,Score
Butanoic acid,15.334,899,Area,9704142.409,tR (min),15.334
Compound Name,RT,Score
Pentanoic acid, 3-methyl-,16.085,762,Area,959310.391,tR (min),16.085
Compound Name,RT,Score
Hexanoic acid,19.047,898,Area,10634632.831,tR (min),19.047
Compound Name,RT,Score
Dimethyl sulfone,19.974,816,Area,576232.859,tR (min),19.974
Compound Name,RT,Score
Octanoic acid,21.972,890,Area,3532823.612,tR (min),21.972
Compound Name,RT,Score
Nonanoic acid,22.872,858,Area,1938850.396,tR (min),22.872
Compound Name,RT,Score
n-Decanoic acid,23.599,785,Area,1012862.718,tR (min),23.599
Compound Name,RT,Score
Benzoic acid,24.547,773,Area,1326722.957,tR (min),24.547

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q4
Compound Name,RT,Score
2-Butanol,4.116,914,Area,173855134.814,tR (min),4.116
Compound Name,RT,Score
2-Pentanol,5.597,711,Area,1725959.305,tR (min),5.597
Area,6222303.271,tR (min),6.529
Compound Name,RT,Score
2-Heptanone,6.706,855,Area,8248703.086,tR (min),6.706
Compound Name,RT,Score
Acetoin,8.774,795,Area,2693847.900,tR (min),8.774
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.987,695,Area,1448765.241,tR (min),9.987
Compound Name,RT,Score
2-Nonanone,10.786,865,Area,5785398.683,tR (min),10.786
Compound Name,RT,Score
Acetic acid,12.016,844,Area,19979504.113,tR (min),12.016
Compound Name,RT,Score
Propanoic acid,13.696,884,Area,4905480.829,tR (min),13.696
Compound Name,RT,Score
Propanoic acid, 2-methyl-,14.247,889,Area,5535630.381,tR (min),14.247
Compound Name,RT,Score
Butanoic acid,15.32,926,Area,37137197.135,tR (min),15.320
Compound Name,RT,Score
Butanoic acid, 3-methyl-,16.08,792,Area,7397320.397,tR (min),16.080
Compound Name,RT,Score
Pentanoic acid,17.268,715,Area,513028.290,tR (min),17.268
Compound Name,RT,Score
Hexanoic acid,19.043,915,Area,33545119.475,tR (min),19.043
Compound Name,RT,Score
Heptanoic acid,20.758,688,Area,381518.168,tR (min),20.758
Compound Name,RT,Score
Octanoic acid,21.968,888,Area,11767446.692,tR (min),21.968
Compound Name,RT,Score
Nonanoic acid,22.87,860,Area,2903501.545,tR (min),22.870
Compound Name,RT,Score
n-Decanoic acid,23.596,865,Area,4860999.222,tR (min),23.596
Compound Name,RT,Score
Benzoic acid,24.546,796,Area,1774814.792,tR (min),24.546

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q5
Compound Name,RT,Score
2-Azido-2,4,4,6,6-pentamethylheptane,3.168,653,Area,10407323.437,tR (min),3.168
Compound Name,RT,Score
2,3-Butanedione,3.543,627,Area,1051892.201,tR (min),3.543
Area,4473323.893,tR (min),3.738
Area,1716785.431,tR (min),4.233
Compound Name,RT,Score
2-Myristynoyl pantetheine,4.856,662,Area,612509.983,tR (min),4.856
Area,6901741.378,tR (min),6.512
Compound Name,RT,Score
2-Heptanone,6.724,658,Area,1865024.228,tR (min),6.724
Compound Name,RT,Score
1-Butanol, 3-methyl-,7.401,721,Area,2944353.235,tR (min),7.401
Compound Name,RT,Score
Acetoin,8.774,836,Area,21052169.141,tR (min),8.774
Compound Name,RT,Score
n-Caproic acid vinyl ester,9.561,737,Area,370009.821,tR (min),9.561
Compound Name,RT,Score
Propanoic acid, 2-hydroxy-2-methyl-, methyl ester,9.909,733,Area,1574172.261,tR (min),9.909
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.986,686,Area,1994926.674,tR (min),9.986
Compound Name,RT,Score
2-Hydroxy-3-pentanone,10.24,725,Area,1073076.347,tR (min),10.240
Compound Name,RT,Score
2-Nonanone,10.78,728,Area,310453.914,tR (min),10.780
Compound Name,RT,Score
Nonanal,10.88,773,Area,335483.348,tR (min),10.880
Compound Name,RT,Score
Ethanol, 1-(2-butoxyethoxy)-,11.195,620,Area,940273.220,tR (min),11.195
Compound Name,RT,Score
Acetic acid,12.052,921,Area,3942153.892,tR (min),12.052
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,13.287,714,Area,198627.231,tR (min),13.287
Compound Name,RT,Score
Benzaldehyde,13.389,779,Area,283184.797,tR (min),13.389
Area,350119.065,tR (min),13.710
Compound Name,RT,Score
Propanoic acid, 2-methyl-,14.257,700,Area,339565.820,tR (min),14.257
Compound Name,RT,Score
Butanoic acid,15.329,919,Area,15375956.672,tR (min),15.329
Compound Name,RT,Score
Butanoic acid, 3-methyl-,16.084,720,Area,798693.490,tR (min),16.084
Compound Name,RT,Score
Hexanoic acid,19.046,905,Area,10384726.679,tR (min),19.046
Compound Name,RT,Score
Benzyl alcohol,19.769,844,Area,711180.742,tR (min),19.769
Compound Name,RT,Score
Dimethyl sulfone,19.973,848,Area,493324.780,tR (min),19.973
Compound Name,RT,Score
Phenyl-β-D-glucoside,21.432,675,Area,156886.426,tR (min),21.432
Compound Name,RT,Score
Octanoic acid,21.968,888,Area,2884655.733,tR (min),21.968
Compound Name,RT,Score
Nonanoic acid,22.872,789,Area,834058.957,tR (min),22.872
Compound Name,RT,Score
n-Decanoic acid,23.599,771,Area,919374.992,tR (min),23.599
Compound Name,RT,Score
β-1,5-O-Dibenzoyl-ribofuranose,24.55,675,Area,742592.584,tR (min),24.550

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q6
Compound Name,RT,Score
Ethanol,3.112,775,Area,8825275.201,tR (min),3.112
Compound Name,RT,Score
2,3-Butanedione,3.526,695,Area,1448718.757,tR (min),3.526
Area,2073616.394,tR (min),3.717
Compound Name,RT,Score
Butanoic acid, ethyl ester,4.22,738,Area,3630571.404,tR (min),4.220
Area,4073569.800,tR (min),6.514
Compound Name,RT,Score
Heptanal,6.723,661,Area,1331158.723,tR (min),6.723
Compound Name,RT,Score
Hexanoic acid, ethyl ester,7.716,697,Area,1106255.702,tR (min),7.716
Area,572420.742,tR (min),8.184
Compound Name,RT,Score
Acetoin,8.774,833,Area,15700750.728,tR (min),8.774
Compound Name,RT,Score
n-Caproic acid vinyl ester,9.561,729,Area,255624.001,tR (min),9.561
Compound Name,RT,Score
3-Pentanol,9.911,767,Area,1714309.593,tR (min),9.911
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.986,693,Area,969530.988,tR (min),9.986
Compound Name,RT,Score
2-Hydroxy-3-pentanone,10.235,678,Area,1138760.856,tR (min),10.235
Compound Name,RT,Score
2-Nonanone,10.782,666,Area,125018.182,tR (min),10.782
Compound Name,RT,Score
Nonanal,10.88,744,Area,321805.431,tR (min),10.880
Compound Name,RT,Score
Acetic acid,12.058,900,Area,2341197.232,tR (min),12.058
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,13.285,677,Area,151335.134,tR (min),13.285
Compound Name,RT,Score
Benzaldehyde,13.386,719,Area,227990.830,tR (min),13.386
Area,130579.215,tR (min),14.257
Compound Name,RT,Score
Butanoic acid,15.333,915,Area,10277408.737,tR (min),15.333
Compound Name,RT,Score
Butanoic acid, 3-methyl-,16.089,621,Area,220387.919,tR (min),16.089
Compound Name,RT,Score
3,6-Dioxa-2,4,5,7-tetrasilaoctane, 2,2,4,4,5,5,7,7-octameth,16.318,671,Area,61038.333,tR (min),16.318
Compound Name,RT,Score
Hexanoic acid,19.045,923,Area,9055764.235,tR (min),19.045
Compound Name,RT,Score
Dimethyl sulfone,19.973,788,Area,340105.720,tR (min),19.973
Area,125431.130,tR (min),20.752
Compound Name,RT,Score
Octanoic acid,21.97,875,Area,2737206.209,tR (min),21.970
Compound Name,RT,Score
Nonanoic acid,22.874,791,Area,704662.311,tR (min),22.874
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-nonyl-,23.111,689,Area,127967.604,tR (min),23.111
Compound Name,RT,Score
n-Decanoic acid,23.599,753,Area,788066.602,tR (min),23.599
Compound Name,RT,Score
Glucosamine, N-acetyl-N-benzoyl-,24.551,638,Area,387676.678,tR (min),24.551

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q7
Compound Name,RT,Score
Ethanol,3.138,848,Area,26279917.860,tR (min),3.138
Area,5169290.468,tR (min),6.515
Compound Name,RT,Score
2-Heptanone,6.717,674,Area,1585980.913,tR (min),6.717
Compound Name,RT,Score
Hexanoic acid, ethyl ester,7.708,639,Area,499384.086,tR (min),7.708
Compound Name,RT,Score
Acetoin,8.769,821,Area,10145449.395,tR (min),8.769
Compound Name,RT,Score
Hexanethioic acid, S-methyl ester,9.559,716,Area,376243.840,tR (min),9.559
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.985,707,Area,994255.129,tR (min),9.985
Compound Name,RT,Score
Nonanal,10.879,763,Area,307989.242,tR (min),10.879
Compound Name,RT,Score
Acetic acid,12.049,912,Area,4320055.551,tR (min),12.049
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,13.283,683,Area,145629.080,tR (min),13.283
Compound Name,RT,Score
Butanoic acid,15.325,931,Area,18616938.078,tR (min),15.325
Compound Name,RT,Score
Hexanoic acid,19.043,917,Area,18982839.786,tR (min),19.043
Compound Name,RT,Score
Dimethyl sulfone,19.973,792,Area,366413.438,tR (min),19.973
Compound Name,RT,Score
d-Mannose,20.751,638,Area,192929.204,tR (min),20.751
Compound Name,RT,Score
Octanoic acid,21.969,905,Area,5077151.940,tR (min),21.969
Compound Name,RT,Score
Nonanoic acid,22.871,807,Area,821879.023,tR (min),22.871
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-nonyl-,23.113,604,Area,134365.940,tR (min),23.113
Compound Name,RT,Score
n-Decanoic acid,23.599,763,Area,1012349.821,tR (min),23.599
Compound Name,RT,Score
Oxazole, 5-ethyl-2-methyl-4-benzoyl-,24.553,627,Area,609788.948,tR (min),24.553

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q8
Compound Name,RT,Score
Ethanol,3.096,745,Area,7934433.288,tR (min),3.096
Compound Name,RT,Score
2,3-Butanedione,3.524,842,Area,8207959.004,tR (min),3.524
Area,8389085.579,tR (min),3.715
Area,2153418.367,tR (min),4.209
Area,4286431.526,tR (min),6.523
Compound Name,RT,Score
2-Heptanone,6.712,817,Area,12278589.741,tR (min),6.712
Compound Name,RT,Score
1-Butanol, 3-methyl-,7.404,723,Area,1762463.792,tR (min),7.404
Compound Name,RT,Score
Hexanoic acid, ethyl ester,7.705,807,Area,2036032.049,tR (min),7.705
Compound Name,RT,Score
Acetoin,8.776,839,Area,55062994.199,tR (min),8.776
Compound Name,RT,Score
2,5-Octanedione,9.558,741,Area,1008783.316,tR (min),9.558
Compound Name,RT,Score
1,2-Butanediol,9.911,697,Area,1168533.446,tR (min),9.911
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.984,697,Area,996776.665,tR (min),9.984
Compound Name,RT,Score
2-Hydroxy-3-pentanone,10.243,715,Area,678088.185,tR (min),10.243
Compound Name,RT,Score
2-Nonanone,10.782,894,Area,5197115.479,tR (min),10.782
Compound Name,RT,Score
Nonanal,10.876,750,Area,553146.297,tR (min),10.876
Compound Name,RT,Score
Ethanol, 2-butoxy-,11.206,736,Area,706470.611,tR (min),11.206
Compound Name,RT,Score
Octanoic acid, ethyl ester,11.689,760,Area,398799.406,tR (min),11.689
Compound Name,RT,Score
8-Nonen-2-one,11.859,726,Area,241018.638,tR (min),11.859
Compound Name,RT,Score
Acetic acid,12.015,925,Area,17095984.509,tR (min),12.015
Area,324492.003,tR (min),13.706
Compound Name,RT,Score
Propanoic acid, 2-methyl-,14.245,917,Area,3931282.005,tR (min),14.245
Compound Name,RT,Score
Butanoic acid,15.322,943,Area,22889829.932,tR (min),15.322
Compound Name,RT,Score
Butanoic acid, 3-methyl-,16.074,857,Area,3387276.193,tR (min),16.074
Compound Name,RT,Score
Hexanoic acid,19.042,915,Area,16266482.156,tR (min),19.042
Compound Name,RT,Score
Dimethyl sulfone,19.972,752,Area,302870.306,tR (min),19.972
Compound Name,RT,Score
Octanoic acid,21.967,899,Area,5972446.775,tR (min),21.967
Compound Name,RT,Score
Nonanoic acid,22.871,843,Area,1181471.593,tR (min),22.871
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-pentyl-,23.111,707,Area,215383.502,tR (min),23.111
Compound Name,RT,Score
n-Decanoic acid,23.595,829,Area,2112953.517,tR (min),23.595
Compound Name,RT,Score
Benzoic acid,24.549,711,Area,1002567.499,tR (min),24.549

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q9
Compound Name,RT,Score
Heptane, 2,2,4,6,6-pentamethyl-,3.17,810,Area,8857526.549,tR (min),3.170
Area,5356324.995,tR (min),3.732
Compound Name,RT,Score
2-Myristynoyl pantetheine,4.848,664,Area,872630.209,tR (min),4.848
Compound Name,RT,Score
2-Myristynoyl pantetheine,4.975,691,Area,353824.746,tR (min),4.975
Area,4806838.193,tR (min),6.502
Compound Name,RT,Score
2-Heptanone,6.687,663,Area,1712479.337,tR (min),6.687
Compound Name,RT,Score
Acetoin,8.769,859,Area,5981224.217,tR (min),8.769
Compound Name,RT,Score
n-Caproic acid vinyl ester,9.554,710,Area,422689.794,tR (min),9.554
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.983,717,Area,1292314.628,tR (min),9.983
Compound Name,RT,Score
2-Nonanone,10.777,725,Area,353079.284,tR (min),10.777
Compound Name,RT,Score
Nonanal,10.877,735,Area,315622.770,tR (min),10.877
Compound Name,RT,Score
Acetic acid,12.054,929,Area,1750262.156,tR (min),12.054
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,13.283,723,Area,206756.809,tR (min),13.283
Compound Name,RT,Score
Butanoic acid,15.325,927,Area,17309868.050,tR (min),15.325
Compound Name,RT,Score
Hexanoic acid,19.042,909,Area,17099195.080,tR (min),19.042
Compound Name,RT,Score
Dimethyl sulfone,19.971,778,Area,408658.768,tR (min),19.971
Compound Name,RT,Score
Octanoic acid,21.968,884,Area,5092888.460,tR (min),21.968
Compound Name,RT,Score
Nonanoic acid,22.871,831,Area,1036842.874,tR (min),22.871
Compound Name,RT,Score
n-Decanoic acid,23.596,816,Area,1445395.520,tR (min),23.596
Compound Name,RT,Score
Benzoic acid,24.549,691,Area,813502.918,tR (min),24.549

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q10
Compound Name,RT,Score
Decane, 2,2-dimethyl-,3.178,718,Area,10141715.541,tR (min),3.178
Area,6138634.551,tR (min),3.737
Area,2188063.155,tR (min),4.194
Compound Name,RT,Score
Hexanal,4.867,703,Area,1614083.626,tR (min),4.867
Area,5485047.562,tR (min),6.501
Compound Name,RT,Score
2-Heptanone,6.667,779,Area,5551378.241,tR (min),6.667
Compound Name,RT,Score
Hexanoic acid, ethyl ester,7.662,722,Area,246924.800,tR (min),7.662
Compound Name,RT,Score
Acetoin,8.773,831,Area,6293254.215,tR (min),8.773
Compound Name,RT,Score
n-Caproic acid vinyl ester,9.558,723,Area,578567.899,tR (min),9.558
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.982,696,Area,1068851.546,tR (min),9.982
Compound Name,RT,Score
2-Nonanone,10.778,830,Area,1216240.481,tR (min),10.778
Compound Name,RT,Score
Nonanal,10.873,721,Area,393373.563,tR (min),10.873
Compound Name,RT,Score
Acetic acid,12.056,832,Area,1383012.754,tR (min),12.056
Compound Name,RT,Score
2,4-Heptadienal, (E,E)-,12.817,727,Area,136661.194,tR (min),12.817
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,13.282,719,Area,144853.767,tR (min),13.282
Compound Name,RT,Score
Propanoic acid, 2-methyl-,14.252,604,Area,245672.957,tR (min),14.252
Compound Name,RT,Score
Butanoic acid,15.324,931,Area,20900788.850,tR (min),15.324
Compound Name,RT,Score
Butanoic acid, 3-methyl-,16.083,698,Area,408552.272,tR (min),16.083
Compound Name,RT,Score
Hexanoic acid,19.041,915,Area,18245811.518,tR (min),19.041
Compound Name,RT,Score
Dimethyl sulfone,19.969,748,Area,380143.724,tR (min),19.969
Compound Name,RT,Score
Octanoic acid,21.966,884,Area,5255905.850,tR (min),21.966
Compound Name,RT,Score
Nonanoic acid,22.872,833,Area,826545.627,tR (min),22.872
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-nonyl-,23.112,683,Area,120153.423,tR (min),23.112
Compound Name,RT,Score
n-Decanoic acid,23.595,846,Area,2180761.033,tR (min),23.595
Compound Name,RT,Score
Heptanediamide, N,N'-di-benzoyloxy-,24.548,719,Area,893849.574,tR (min),24.548

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q11
Compound Name,RT,Score
Ethanol,3.061,782,Area,12876542.779,tR (min),3.061
Compound Name,RT,Score
2,3-Butanedione,3.527,682,Area,4312178.197,tR (min),3.527
Compound Name,RT,Score
10-Octadecenal,4.851,660,Area,1148936.245,tR (min),4.851
Area,3554628.746,tR (min),6.527
Compound Name,RT,Score
2-Heptanone,6.709,804,Area,3800035.986,tR (min),6.709
Compound Name,RT,Score
