"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.802070125E0,1.049664745E-2,5.219210073E-2,3.925177395E-2
3.812129125E0,-4.005466975E-2,7.115842178E-2,-1.869004011E-2
3.822189125E0,-3.077232454E-2,-4.118208602E-2,-1.481848168E-1
3.832249125E0,-1.450878756E-2,4.884983227E-2,1.174980444E-1
3.842309125E0,7.605879050E-2,-8.888571784E-2,7.905494034E-2
3.852368125E0,-4.310346281E-2,-6.985156909E-2,-4.815942228E-2
3.862428125E0,2.074902747E-2,-5.080748007E-2,1.992789567E-2
3.872488125E0,-4.509164404E-2,1.148815615E-1,1.040547109E-1
3.882547125E0,5.458757708E-2,8.296044186E-2,4.900142133E-2
3.892607125E0,-8.793338913E-2,3.417858347E-2,-1.954273957E-1
3.902667125E0,2.150636980E-2,1.514311910E-2,5.125961602E-2
3.912727125E0,2.078363568E-2,-1.822211668E-2,6.622264087E-2
3.922786125E0,2.136210803E-2,-7.818882152E-2,7.415438890E-2
3.932846125E0,-2.935294949E-2,-1.380102231E-1,-1.131108785E-1
3.942906125E0,6.380901989E-3,6.928789750E-2,1.383492154E-1
3.952965125E0,4.574561857E-2,6.340486765E-2,3.746544957E-2
3.963025125E0,-6.268065345E-2,6.494180828E-2,-5.727172315E-2
3.973085125E0,-1.044738466E-2,-4.691835076E-2,-5.996319652E-2
3.983144125E0,-2.551017763E-2,4.421152845E-2,1.187832624E-1
3.993204125E0,7.216860138E-2,-9.051957607E-2,8.047172070E-2
4.003265000E0,-6.695460264E-2,-9.669072747E-2,-9.675329268E-2
4.013325000E0,4.896156890E-2,-6.957777321E-2,7.492095888E-2
4.023384000E0,-3.215036709E-2,1.055575915E-1,7.731305480E-2
4.033444000E0,4.338215573E-2,9.237738267E-2,4.395819783E-2
4.043504000E0,-9.284009842E-2,-1.920225620E-3,-2.003408110E-1
4.053563000E0,3.421333786E-3,1.763081700E-2,9.932022035E-2
4.063623000E0,1.544083374E-2,-5.961192504E-2,6.820192337E-2
4.073683000E0,-4.043331351E-3,-9.850891918E-2,3.482192338E-2
4.083743000E0,-1.792421931E-2,-1.425197420E-1,-9.076457441E-2
4.093802000E0,-7.519866508E-3,8.991409689E-2,1.578537726E-1
4.103862000E0,5.417483674E-2,5.750239581E-2,3.287421584E-2
4.113922000E0,-8.549610520E-2,7.584745020E-2,-1.033565533E-1
4.123981000E0,3.685938567E-3,-2.130725384E-2,-4.874238968E-2
4.134041000E0,-2.651270103E-2,3.975697339E-2,1.100744194E-1
4.144101000E0,8.147647334E-2,-6.278053120E-2,6.500232697E-2
4.154161000E0,-6.838813892E-2,-7.364538878E-2,-1.255385506E-1
4.164220000E0,3.800246151E-2,2.294447422E-3,8.761526406E-2
4.174280000E0,-2.436790578E-3,1.045933856E-1,4.810738206E-2
4.184340000E0,-4.933405481E-4,1.109474087E-1,1.429234922E-2
4.194399000E0,-5.556327637E-2,-3.220602527E-2,-2.032018536E-1
4.204459000E0,4.705930520E-3,6.239344552E-2,9.749413490E-2
4.214519000E0,6.527100652E-2,-5.842757151E-2,7.891343772E-2
4.224578000E0,-2.892005453E-2,-7.949669749E-2,-1.207800865E-2
4.234638000E0,2.600545507E-2,-1.334787771E-1,-1.404910505E-2
4.244698000E0,-4.133248737E-2,1.020543784E-1,1.513464063E-1
4.254758000E0,5.199360603E-2,3.490422294E-2,3.742978156E-2
4.264817000E0,-1.073320752E-1,3.487747192E-2,-1.649715883E-1
4.274877000E0,2.753059164E-2,1.259387925E-2,4.546736419E-2
4.284937000E0,4.949649777E-3,-8.644085079E-3,8.739190042E-2
4.294996000E0,4.190845639E-2,-6.680736244E-2,7.032504737E-2
4.305056000E0,-3.651334014E-2,-1.148936945E-1,-1.024315238E-1
4.315116000E0,9.965537544E-3,7.366892383E-2,1.271570599E-1
4.325175000E0,3.705395177E-2,8.861893862E-2,3.120951355E-2
4.335235000E0,-3.601559591E-2,9.610235140E-2,-2.938986003E-2
4.345295000E0,-1.568654470E-2,-3.783148527E-2,-1.145709282E-1
4.355355000E0,-1.979211235E-2,5.112819985E-2,1.201059026E-1
4.365414000E0,7.667325977E-2,-8.791961163E-2,7.774750292E-2
4.375474000E0,-5.818003329E-2,-9.080725908E-2,-9.633170843E-2
4.385534000E0,2.997237062E-2,-9.481727958E-2,6.141856849E-2
4.395593000E0,-2.107044160E-2,7.650189981E-2,1.181131715E-1
4.405653000E0,1.476588232E-2,5.755809054E-2,3.128903568E-2
4.415713000E0,-1.015174578E-1,3.574402928E-3,-1.898152381E-1
4.425773000E0,1.548132570E-2,2.624815106E-2,1.040091026E-1
4.435832000E0,3.076870658E-2,-2.117174461E-2,5.896566153E-2
4.445892000E0,-3.941936977E-4,-4.041215390E-2,3.053942263E-2
4.455952000E0,-3.411700498E-2,-9.529163495E-2,-1.153930467E-1
4.466011000E0,-1.430355029E-2,1.069379729E-1,1.282990211E-1
4.476071000E0,5.543884031E-2,7.769341618E-2,3.278767705E-2
4.486131000E0,-6.966794824E-2,7.301242769E-2,-1.109497476E-1
4.496190000E0,2.026060224E-3,-4.593441054E-2,-6.949357331E-2
4.506250000E0,-2.349550121E-2,5.109443218E-2,1.128155941E-1
4.516310000E0,8.731617898E-2,-8.284817532E-2,1.116192538E-1
4.526370000E0,-7.322605206E-2,-9.592459604E-2,-1.528929949E-1
4.536429000E0,4.216560597E-2,-4.634766251E-2,9.826362848E-2
4.546489000E0,-1.592794335E-2,7.356206596E-2,8.645166814E-2
4.556549000E0,3.877451325E-2,6.075505570E-2,3.256255925E-2
4.566608000E0,-1.108280707E-1,-2.736482307E-2,-2.039362639E-1
4.576668000E0,5.524412803E-3,5.109589398E-2,1.003528386E-1
4.586728000E0,4.442747343E-2,-4.645598218E-2,5.813184857E-2
4.596787000E0,-6.528343186E-3,-3.659450680E-2,8.890691400E-3
4.606847000E0,-1.300029729E-2,-9.391227677E-2,-5.337747753E-2
4.616907000E0,-5.443026870E-3,1.210187991E-1,1.227868509E-1
4.626967000E0,7.129758552E-2,7.320874795E-2,2.727726102E-2
4.637026000E0,-9.663048288E-2,6.965174049E-2,-1.433766514E-1
4.647086000E0,4.292042669E-2,-5.361472830E-2,2.456298351E-2
4.657146000E0,-8.230449390E-3,3.552622050E-3,9.942547023E-2
4.667205000E0,8.517600669E-2,-9.629677132E-2,9.477517962E-2
4.677265000E0,-8.669328606E-2,-1.239868458E-1,-1.495138890E-1
4.687325000E0,3.102485117E-2,-7.123662829E-3,1.416183937E-1
4.697385000E0,-7.450339459E-3,7.533201814E-2,6.811830819E-2
4.707444000E0,8.262115717E-3,7.601146460E-2,1.708673358E-2
4.717504000E0,-7.717281299E-2,-2.652910978E-2,-1.924985254E-1
4.727564000E0,2.057313591E-2,6.185813293E-2,1.043008786E-1
4.737623000E0,6.360758331E-2,-4.790156007E-2,6.057481527E-2
4.747683000E0,-2.428558795E-2,-4.106865004E-2,-3.236784697E-2
4.757743000E0,1.608172512E-2,-8.557721704E-2,-4.059254050E-2
4.767802000E0,-1.679148573E-2,1.273329149E-1,1.282686156E-1
4.777862000E0,7.717590105E-2,6.739778504E-2,2.317836285E-2
4.787922000E0,-1.227094119E-1,5.194827184E-2,-1.709860343E-1
4.797981000E0,3.724528363E-2,-1.020046771E-2,3.735844553E-2
4.808041000E0,-2.724259799E-2,3.561100513E-3,9.945002854E-2
4.818101000E0,8.104041724E-2,-7.914294094E-2,1.142469925E-1
4.828161000E0,-8.204982938E-2,-1.048613343E-1,-1.643231320E-1
4.838220000E0,2.105160261E-2,2.189153686E-2,1.107860255E-1
4.848280000E0,-1.498139790E-1,7.856406659E-2,1.037687820E-1
4.858340000E0,1.226401772E-1,9.277426243E-2,-1.311530471E-3
4.868399000E0,-2.013993215E-1,-2.029846296E-2,-1.878371251E-1
4.878459000E0,5.507448569E-2,4.030938908E-2,1.428024548E-1
4.888519000E0,9.143660221E-2,-7.109804928E-2,1.052364331E-1
4.898579000E0,-4.477890937E-2,-8.970783636E-2,-9.712225199E-3
4.908638000E0,1.346549811E-2,-1.155058980E-1,-1.870114982E-2
4.918698000E0,-5.061030099E-2,1.070806450E-1,1.179588050E-1
4.928758000E0,1.022924697E-1,6.302187502E-2,5.570349991E-2
4.938817000E0,-1.555495677E-1,1.318020880E-2,-2.243424618E-1
4.948877000E0,5.859397961E-2,-2.858718351E-2,4.479668856E-2
4.958937000E0,-5.242648272E-2,-2.728778601E-2,7.428419709E-2
4.968996000E0,6.754551860E-2,-8.366196156E-2,3.177552402E-2
4.979056000E0,-1.192239049E-1,-1.063817565E-1,-1.577532005E-1
4.989116000E0,6.346577005E-2,5.299331546E-2,9.356772959E-2
4.999176000E0,9.918229915E-3,9.395233020E-2,9.149723053E-3
5.009233833E0,-1.970646892E-2,1.361348748E-1,-3.375597596E-3
5.019293833E0,-4.954621738E-2,-1.411108553E-2,-1.896023995E-1
5.029353833E0,8.746338263E-3,7.531140670E-2,1.239621413E-1
5.039412833E0,2.568669045E-2,-8.669915155E-2,-1.521328568E-2
5.049472833E0,1.612740649E-2,-9.541632682E-3,1.672233510E-1
5.059532833E0,3.213954974E-2,-7.368222624E-2,-8.995415032E-2
5.069591833E0,-3.026348887E-2,1.502183323E-1,-8.675981641E-2
5.079651833E0,1.563862311E-1,9.605747402E-2,3.118752801E-1
5.089711833E0,-1.368831357E-1,2.744434521E-2,-1.139774358E-1
5.099771833E0,9.774244057E-2,-1.825968504E-2,-1.184833002E-1
5.109830833E0,-3.202083299E-2,-4.379169837E-2,1.954361665E-1
5.119890833E0,9.798652528E-2,-8.459678516E-2,1.214893538E-1
5.129950833E0,-1.017694180E-1,-1.468190534E-1,-1.341807353E-1
5.140009833E0,4.282888122E-2,5.359850228E-2,7.957358837E-2
5.150069833E0,-1.992895547E-3,7.788052708E-2,9.334202707E-2
5.160129833E0,-4.662350491E-2,8.229502872E-2,-6.397321701E-2
5.170188833E0,-1.977760395E-2,-4.744576961E-2,-1.163800567E-1
5.180248833E0,-3.315795198E-2,6.393769518E-2,1.916693902E-1
5.190308833E0,1.088067065E-1,-7.765906379E-2,8.926827192E-2
5.200367833E0,-8.234237289E-2,-9.582475483E-2,-1.487291926E-1
5.210427833E0,5.131540211E-2,-4.107157364E-2,1.069677937E-1
5.220487833E0,-2.896410964E-2,9.487092778E-2,3.645855904E-2
5.230547833E0,4.053063311E-2,7.056902245E-2,-7.704291344E-3
5.240606833E0,-1.805428514E-1,4.842517823E-3,-2.293950409E-1
5.250666833E0,4.953607611E-2,9.920532256E-3,6.607412159E-2
5.260726833E0,-5.445522901E-2,-5.269174531E-2,4.983991206E-2
5.270785833E0,2.448613831E-1,-7.377885148E-2,1.791820765E-1
5.280845833E0,-8.762002954E-1,-1.193751468E-1,-2.774597383E-1
5.290905833E0,8.986525802E-1,9.984281525E-2,2.322408807E-1
5.300964833E0,-6.128442606E-1,7.872106433E-2,-2.405076742E-2
5.311024833E0,1.164084157E-1,4.095112100E-2,-8.140142798E-2
5.321084833E0,-7.357989997E-4,3.082652092E-3,-1.283878988E-1
5.331144833E0,2.198200425E-2,2.126354590E-2,1.374393886E-1
5.341203833E0,-1.710365396E-2,-2.020607695E-2,-1.164297581E-2
5.351263833E0,2.621025380E-2,-8.831093654E-2,-7.584949672E-2
5.361323833E0,7.896478359E-2,7.397458702E-3,1.681191444E-1
5.371382833E0,7.556674730E-2,9.946069971E-2,5.687820554E-2
5.381442833E0,-1.334694581E-1,8.035506874E-2,1.073379225E-1
5.391502833E0,2.272572806E-1,-2.166934267E-2,-1.519346362E-1
5.401561833E0,-9.007948173E-2,1.656998590E-2,8.965360343E-2
5.411621833E0,1.167244577E-1,-7.687392890E-2,6.779320300E-2
5.421681833E0,-7.620674333E-2,-7.517195061E-2,6.401590168E-2
5.431740833E0,1.585014249E-1,-1.365124588E-1,-1.690506059E-1
5.441800833E0,-1.814043839E-1,1.194499911E-1,1.803164363E-1
5.451860833E0,1.379916582E-1,6.799990207E-2,4.379213691E-2
5.461920833E0,-5.218979839E-2,2.332922101E-2,-1.698335481E-1
5.471979833E0,9.246293474E-3,7.196460664E-4,9.689421058E-2
5.482039833E0,-4.575250732E-2,5.914619431E-2,8.370347679E-2
5.492099833E0,1.391845815E-1,-3.333980039E-2,3.355015397E-2
5.502158833E0,-1.549193657E-1,2.158163443E-2,-3.397232294E-2
5.512218833E0,7.319453191E-2,1.564711985E-1,1.435959220E-2
5.522278833E0,-9.910661425E-2,2.185037246E-1,-3.741165519E-2
5.532337833E0,1.034345771E-1,2.055193976E-1,-1.315331161E-2
5.542397833E0,-1.622361329E-1,8.002002329E-2,-9.504590571E-2
5.552457833E0,-5.370081028E-2,1.771690263E-1,3.560778916E-2
5.562517833E0,8.835533883E-2,5.603898391E-2,-3.264266610E-2
5.572576833E0,-1.293192141E-1,1.035895649E-1,7.642310858E-3
5.582636833E0,3.462313632E-2,8.247775421E-2,1.195714670E-1
5.592696833E0,-5.434687279E-2,2.150494820E-1,-6.760550737E-3
5.602755833E0,1.376164679E-1,2.845176199E-1,-3.156443954E-2
5.612815833E0,-1.747602841E-1,1.621457751E-1,-1.243819714E-1
5.622875833E0,4.058278296E-2,1.614520030E-1,8.212414384E-3
5.632934833E0,9.745399011E-2,1.333545238E-1,-3.773091316E-2
5.642994833E0,-2.181830049E-2,2.080769697E-1,-4.347989559E-3
5.653054833E0,-2.457520785E-2,3.769831493E-2,-6.960057735E-2
5.663114833E0,2.429678902E-2,2.172106129E-1,5.480536759E-2
5.673173833E0,9.852607710E-2,2.273635720E-1,8.112426996E-3
5.683233833E0,-1.375761038E-1,2.276043311E-1,-1.515995908E-1
5.693293833E0,8.397031082E-2,1.019568761E-1,6.748856306E-3
5.703352833E0,-4.984879252E-3,1.252135916E-1,3.893953264E-2
5.713412833E0,5.539869552E-2,1.340944889E-1,8.219781876E-2
5.723472833E0,-8.670426786E-2,3.414569288E-2,-1.061181933E-1
5.733531833E0,1.018583688E-1,1.313543375E-1,1.041833496E-1
5.743591833E0,-5.407578126E-4,1.729104991E-1,1.947707534E-3
5.753651833E0,-6.085727233E-2,2.240582871E-1,-1.049341321E-2
5.763710833E0,4.725518692E-3,8.170709118E-2,-1.121601212E-1
5.773770833E0,2.274402436E-2,1.863377528E-1,5.101403296E-2
5.783830833E0,8.679632496E-2,1.397594176E-1,1.077524900E-2
5.793890833E0,-6.665997606E-2,1.142861688E-1,-3.054059207E-2
5.803949833E0,1.031784873E-1,8.155769482E-2,6.523329198E-2
5.814009833E0,-6.820649151E-2,1.620323391E-1,-1.050452292E-2
5.824069833E0,2.854369484E-2,2.176029611E-1,6.853521466E-3
5.834128833E0,-1.072123900E-1,1.334876941E-1,-1.328347063E-1
5.844188833E0,7.478236159E-2,1.451806636E-1,-2.241062343E-2
5.854248833E0,-1.067887958E-2,7.415658161E-2,4.414063096E-3
5.864307833E0,-4.442259466E-2,1.144839509E-1,5.591750801E-2
5.874367833E0,4.349734588E-2,-3.080006227E-2,-3.510025084E-2
5.884427833E0,-6.132356951E-2,1.779088452E-1,4.617253840E-2
5.894486833E0,4.875116050E-2,2.038758914E-1,2.253458440E-2
5.904546833E0,-1.229813439E-1,1.527149472E-1,-1.306308907E-1
5.914606833E0,7.804435875E-2,1.168953426E-1,-1.942971289E-2
5.924666833E0,-7.436770264E-2,1.362282841E-1,-1.670257151E-2
5.934725833E0,5.612102766E-2,1.422561787E-1,5.082633734E-2
5.944785833E0,5.479498878E-3,1.098370224E-2,-7.473852575E-2
5.954845833E0,-5.802119002E-3,1.444661339E-1,3.541833937E-2
5.964904833E0,3.342255676E-2,1.239305663E-1,-1.384620667E-2
5.974964833E0,-6.760305885E-2,2.144972125E-1,-5.828387618E-2
5.985024833E0,2.726045027E-2,7.202424824E-2,-4.498555362E-2
5.995083833E0,-4.998483164E-2,1.479699317E-1,-9.801687598E-3
6.005144333E0,9.414627504E-2,9.087669477E-2,8.930393994E-2
6.015204333E0,-5.383348726E-2,1.828468189E-2,-4.331909716E-2
6.025264333E0,1.012522135E-2,7.836876959E-2,7.627634346E-2
6.035323333E0,-5.311811697E-3,1.306479938E-1,1.746446371E-2
6.045383333E0,-7.273643911E-3,2.225445892E-1,1.387719691E-2
6.055443333E0,-6.583822299E-2,9.377793700E-2,-1.094850200E-1
6.065502333E0,2.717219386E-3,1.484928189E-1,2.318421006E-2
6.075562333E0,7.367562985E-2,8.441128224E-2,3.101421654E-2
6.085622333E0,-6.945640694E-2,1.046025950E-1,-4.435113072E-3
6.095681333E0,5.729626318E-2,1.022093296E-2,1.117987633E-3
6.105741333E0,-2.847592195E-2,1.288762875E-1,5.907500446E-2
6.115801333E0,6.845647825E-2,1.641911311E-1,1.809011579E-2
6.125860333E0,-1.268621410E-1,8.343348160E-2,-1.155719715E-1
6.135920333E0,6.779398872E-2,1.213441966E-1,-1.330007672E-2
6.145980333E0,1.412873682E-2,9.544030041E-2,-8.918173313E-3
6.156040333E0,2.298805425E-2,1.150976162E-1,4.845002890E-2
6.166099333E0,3.421169333E-4,-2.649212614E-2,-7.173071802E-2
6.176159333E0,-2.374362415E-2,1.298410781E-1,2.395662725E-2
6.186219333E0,7.210285675E-2,1.417489327E-1,-1.897187591E-2
6.196278333E0,-1.259754473E-1,1.813120709E-1,-7.840706885E-2
6.206338333E0,5.748061493E-2,5.516584843E-2,-4.593163311E-2
6.216398333E0,-6.490060369E-2,7.671824679E-2,-1.613012910E-2
6.226457333E0,5.875550894E-2,1.090960340E-1,9.733333647E-2
6.236517333E0,-6.039219942E-2,1.093794778E-2,-1.037009543E-1
6.246577333E0,4.545508504E-2,9.836098462E-2,5.452236235E-2
6.256636333E0,-1.827304227E-2,1.052358484E-1,3.508738697E-2
6.266696333E0,-2.440039437E-2,2.144054112E-1,-4.288640320E-2
6.276756333E0,-1.603054371E-2,7.749197960E-2,-1.205882978E-1
6.286816333E0,-2.406476419E-3,1.820746940E-1,1.950046420E-2
6.296875333E0,8.580010559E-2,1.205241247E-1,3.118553996E-2
6.306935333E0,-7.929946359E-2,1.317035624E-1,-1.023449850E-1
6.316995333E0,5.575278098E-2,6.897024751E-2,-5.116489112E-2
6.327054333E0,-4.622667996E-2,2.472253941E-1,8.146048486E-2
6.337114333E0,9.320187662E-3,4.984115459E-1,-2.851394713E-2
6.347174333E0,-1.198622564E-1,4.450055632E-1,-3.049556851E-1
6.357233333E0,8.601285288E-2,3.714452514E-1,5.404698372E-2
6.367293333E0,-4.439169578E-3,7.941322848E-2,5.527957678E-2
6.377353333E0,-9.826145405E-2,-2.079174869E-1,7.691427469E-3
6.387412333E0,-1.038329369E-1,-2.083928655E-1,-8.794212341E-3
6.397472333E0,-1.017062132E-1,3.292843415E-1,9.466174364E-2
6.407532333E0,1.077438837E-1,6.595888759E-1,-8.222120762E-2
6.417592333E0,-4.899162725E-2,9.854663372E-1,-1.671683872E-1
6.427651333E0,1.749052950E-1,7.997255851E-1,-9.823088408E-2
6.437711333E0,7.551943967E-2,5.575230955E-1,-1.920319176E-1
6.447771333E0,1.302196853E-1,1.072395431E-1,-7.911750555E-2
6.457830333E0,-3.029592813E-1,-1.484441409E-1,-2.231227326E-1
6.467890333E0,-1.503471355E-1,5.779490277E-2,1.620321929E-1
6.477950333E0,-1.229893290E-1,6.597173685E-1,-6.604313135E-2
6.488009333E0,2.987217127E-1,9.802574913E-1,-6.248100758E-2
6.498069333E0,-1.925276153E-2,9.733193314E-1,-1.638015604E-1
6.508129333E0,1.192745929E-1,6.861995544E-1,6.758738101E-2
6.518188333E0,2.795067754E-2,5.935189936E-1,-1.445817626E-1
6.528248333E0,-4.337099120E-2,2.347728713E-1,-8.986936569E-2
6.538308333E0,-2.087833864E-1,3.826257125E-2,-3.035962075E-1
6.548368333E0,1.112929060E-1,2.794980776E-1,9.834665895E-2
6.558427333E0,1.652588327E-1,9.272950199E-1,-1.930136651E-1
6.568487333E0,2.001221617E-1,1.100063578E0,-1.287837553E-1
6.578547333E0,-1.906115741E-1,7.894944195E-1,-1.569240654E-1
6.588606333E0,9.884449454E-2,5.078283405E-1,1.552605325E-1
6.598666333E0,-4.896354234E-2,4.506055878E-1,2.364906371E-2
6.608726333E0,-6.890961919E-2,3.126631925E-1,1.657159388E-2
6.618785333E0,-1.001973392E-2,2.327185982E-1,-1.902204502E-1
6.628845333E0,1.741717435E-1,7.531443264E-1,6.462576628E-2
6.638905333E0,2.202474009E-1,9.897200404E-1,-9.125983357E-2
6.648964333E0,-2.085934067E-1,1.006321017E0,-3.746995193E-1
6.659024333E0,6.675956145E-2,8.067092071E-1,-1.191025203E-1
6.669084333E0,3.266643869E-2,6.975489999E-1,3.755783558E-2
6.679143333E0,-1.379415000E-1,4.261557479E-1,-5.324591517E-2
6.689203333E0,-5.704543591E-2,4.793293038E-1,-2.319233769E-1
6.699263333E0,2.162545200E-1,7.990629494E-1,1.754497987E-1
6.709323333E0,4.416491518E-2,8.102928194E-1,-2.516056895E-2
6.719382333E0,-1.971252992E-1,9.471916330E-1,-3.095030648E-1
6.729442333E0,8.042470543E-2,1.078824006E0,-1.421925902E-2
6.739502333E0,1.173781765E-1,7.149228318E-1,-9.373671412E-3
6.749561333E0,-1.600860020E-1,5.053580381E-1,-4.462916583E-1
6.759621333E0,1.249451313E-2,8.020688568E-1,-1.865548307E-1
6.769681333E0,1.414474540E-1,8.278511310E-1,5.400956154E-2
6.779740333E0,-7.608674750E-2,7.457141232E-1,-4.201586974E-1
6.789800333E0,-1.725477890E-1,8.910826287E-1,-1.967646539E-1
6.799860333E0,1.505974511E-1,9.777695011E-1,1.592840016E-1
6.809919333E0,-6.761045923E-2,6.559837751E-1,-1.614451325E-1
6.819979333E0,-2.191292305E-1,6.218546006E-1,-2.094496036E-1
6.830039333E0,-2.610482119E-2,9.832976049E-1,6.005148947E-2
6.840098333E0,5.852958715E-2,8.091939814E-1,-2.410555583E-1
6.850158333E0,-3.806060111E-1,7.996799769E-1,-4.574645180E-1
6.860218333E0,-1.807458412E-2,9.387077616E-1,-5.221563578E-2
6.870278333E0,2.580138724E-2,7.740006137E-1,-1.266992229E-1
6.880337333E0,-2.205518581E-1,6.350064504E-1,-2.806727833E-1
6.890397333E0,-1.426000681E-1,8.067625630E-1,-4.109481633E-2
6.900457333E0,5.363760553E-3,1.034878233E0,1.938854849E-1
6.910516333E0,-3.551352108E-2,8.223062164E-1,-2.465800077E-1
6.920576333E0,-2.536197630E-1,9.019634199E-1,-1.289954245E-1
6.930636333E0,1.510930574E-1,1.117812216E0,2.096905088E-1
6.940695333E0,2.032589005E-1,7.859517378E-1,-2.699384648E-1
6.950755333E0,-1.396192672E-1,7.287241611E-1,-2.603051770E-1
6.960815333E0,2.272535530E-1,9.989563023E-1,2.614407063E-2
6.970874333E0,2.349734856E-1,9.536482747E-1,-1.069812423E-1
6.980934333E0,-5.841859968E-2,8.661622341E-1,-4.004541653E-1
6.990994333E0,3.711606016E-2,1.027548602E0,-1.045797908E-1
7.001053333E0,2.463743867E-1,9.113006924E-1,1.044862354E-1
7.011113208E0,1.644707377E-1,6.227841617E-1,-3.388432235E-1
7.021173208E0,-7.170829760E-2,8.227033885E-1,-2.045040286E-1
7.031233208E0,2.244387216E-1,1.057275993E0,5.244718552E-2
7.041292208E0,1.365836852E-1,8.216348098E-1,-3.465673953E-1
7.051352208E0,-2.104817650E-1,9.021005371E-1,-3.824546814E-1
7.061412208E0,5.255899524E-2,1.139649959E0,-1.014421749E-1
7.071471208E0,1.937372032E-1,8.042659481E-1,-1.897006327E-1
7.081531208E0,-1.512134187E-1,6.598680805E-1,-3.851905936E-1
7.091591208E0,1.231591724E-2,9.411388877E-1,-2.262930930E-2
7.101650208E0,1.933719715E-1,1.061309110E0,6.634543240E-2
7.111710208E0,-8.146757461E-2,1.042071185E0,-3.690411687E-1
7.121770208E0,-1.038854522E-1,1.136281816E0,-1.155427355E-1
7.131829208E0,1.280910247E-1,1.127098618E0,2.137046224E-1
7.141889208E0,1.018157572E-1,7.254935744E-1,-3.249747974E-1
7.151949208E0,-2.244044971E-1,7.291720578E-1,-2.821252316E-1
7.162008208E0,1.974806455E-1,1.083701753E0,2.042531830E-1
7.172068208E0,8.677094439E-2,8.384708440E-1,-2.398440152E-1
7.182128208E0,-2.800204533E-1,8.550678733E-1,-3.625583607E-1
7.192188208E0,-8.641227253E-2,1.128006252E0,7.799600959E-3
7.202247208E0,8.968190761E-2,9.068494995E-1,-7.578225374E-2
7.212307208E0,-3.179436667E-1,6.655922122E-1,-4.330254954E-1
7.222367208E0,-2.063732372E-1,8.419825356E-1,1.307554364E-2
7.232426208E0,-9.101373889E-3,9.712369917E-1,5.385285616E-2
7.242486208E0,-1.851126697E-1,8.475388522E-1,-4.145003468E-1
7.252546208E0,-2.704812508E-1,1.060453516E0,-1.614825547E-1
7.262605208E0,3.279706914E-2,1.255115219E0,1.464844465E-1
7.272665208E0,2.486464502E-2,8.281785750E-1,-2.508987612E-1
7.282725208E0,-2.606257140E-1,7.513559555E-1,-2.887618214E-1
7.292784208E0,2.201105760E-2,1.064354047E0,6.571685672E-2
7.302844208E0,1.358408695E-1,9.306374346E-1,-1.388754648E-1
7.312904208E0,-2.024346441E-1,8.679213689E-1,-4.931734639E-1
7.322963208E0,2.462902050E-3,1.056858355E0,-1.268781477E-1
7.333023208E0,1.745652246E-1,1.055780275E0,-3.194626272E-2
7.343083208E0,2.247622188E-2,7.954610646E-1,-3.419521880E-1
7.353142208E0,-2.446707090E-1,8.371182369E-1,-2.247640461E-1
7.363202208E0,1.452954152E-1,1.091775734E0,1.558914471E-1
7.373262208E0,1.715794536E-1,8.689593959E-1,-3.117577511E-1
7.383322208E0,-2.458218431E-1,9.062536682E-1,-3.222856629E-1
7.393381208E0,1.715055046E-1,1.170412745E0,-1.739868253E-1
7.403441208E0,1.639644419E-1,9.116731600E-1,1.415260077E-2
7.413501208E0,-6.083035687E-2,7.125142175E-1,-5.502335179E-1
7.423560208E0,-1.197394649E-2,8.340877712E-1,-4.780741990E-2
7.433620208E0,1.239201510E-1,9.429746211E-1,6.499589503E-2
7.443680208E0,3.092913955E-2,8.280921824E-1,-3.130230886E-1
7.453739208E0,-1.706850488E-1,1.038238189E0,3.942426682E-2
7.463799208E0,1.678205710E-1,1.275294398E0,3.272633976E-1
7.473859208E0,1.324427419E-1,9.517936841E-1,-6.131975055E-3
7.483918208E0,-2.967190414E-1,8.323363839E-1,1.401881647E-1
7.493978208E0,9.471148152E-2,9.878069776E-1,1.679659474E-1
7.504038208E0,9.239289606E-2,7.917819965E-1,-5.574150681E-2
7.514097208E0,-1.930136834E-1,8.447503151E-1,-4.360625392E-1
