,time (s),Signal (V)
1813,1860.5692319869995,0.010029768
1814,1860.8485217100024,0.010029925
1815,1861.1298131950025,0.010028859
1816,1861.4102129940002,0.010027403
1817,1861.691487789998,0.01002649
1818,1861.972459317003,0.010026357
1819,1862.2537646300043,0.010027212
1820,1862.5355768209993,0.010029508
1821,1862.8176436430003,0.010032571
1822,1863.0998039250044,0.010035359
1823,1863.3805212980005,0.010036289
1824,1863.6617069249987,0.010034174
1825,1863.9422965050035,0.01003075
1826,1864.2227530480013,0.01002745
1827,1864.5051298149992,0.010024145
1828,1864.7870979310028,0.010021902
1829,1865.0670223240013,0.010021575
1830,1865.3465065960045,0.010022403
1831,1865.6271400460028,0.010024492
1832,1865.9088339810041,0.010027708
1833,1866.1883020410023,0.010029416
1834,1866.468960762002,0.010029032
1835,1866.749976635001,0.010028337
1836,1867.0306143769994,0.010028507
1837,1867.3105225570034,0.010029079
1838,1867.5905966760038,0.010028261
1839,1867.873891354,0.010026975
1840,1868.156972886005,0.010027133
1841,1868.439346791005,0.010028489
1842,1868.7213063240051,0.010031441
1843,1869.0013241769993,0.010035035
1844,1869.2823081020033,0.010037002
1845,1869.5620617870009,0.010037768
1846,1869.8431057929993,0.010037323
1847,1870.1236886980041,0.010034668
1848,1870.4050850870044,0.010030775
1849,1870.684161187004,0.010028428
1850,1870.9647212030031,0.010028548
1851,1871.2439813620003,0.010029597
1852,1871.5235896119993,0.010031598
1853,1871.8040118220015,0.010033665
1854,1872.0868954660036,0.0100329
1855,1872.368433953001,0.010030184
1856,1872.649061203003,0.010028133
1857,1872.9285945900046,0.010027001
1858,1873.2111420639994,0.01002604
1859,1873.490084172001,0.010024555
1860,1873.7698225979984,0.010023971
1861,1874.0511631970003,0.010025865
1862,1874.3302907949983,0.010028747
1863,1874.6121721270029,0.010031457
1864,1874.892736435002,0.010033734
1865,1875.1745886810022,0.010035297
1866,1875.454982758005,0.010037029
1867,1875.735695839001,0.010039551
1868,1876.0174422269993,0.010043158
1869,1876.3024401670045,0.010047112
1870,1956.2691369060049,0.010047873
1871,1956.5487918860017,0.010043122
1872,1956.8308048250037,0.010034489
1873,1957.1124591830012,0.010024841
1874,1957.3913455010043,0.01001608
1875,1957.6729278569983,0.010009028
1876,1957.9534893040036,0.010005135
1877,1958.234182357999,0.010004589
1878,1958.515633107003,0.010004689
1879,1958.797632695001,0.010004341
1880,1959.0807456969997,0.010004041
1881,1959.3624095920022,0.010002721
1882,1959.6443128590035,0.010000886
1883,1959.925248147003,0.010000586
1884,1960.2071595200032,0.010001875
1885,1960.487964631,0.010003386
1886,1960.7671260839998,0.010003886
